!56.309724, 44.027357
!56.316659, 44.029055
56.310408, 44.026926
56.311017, 44.023719
56.310687, 44.032397
56.313603, 44.023468
56.312510, 44.019937
56.315465, 44.034319
56.316429, 44.027699
56.314097, 44.026100
56.318261, 44.025210
56.318980, 44.017880
56.317048, 44.026127
56.316244, 44.032765
56.314986, 44.022390
56.314087, 44.027465
56.313403, 44.035361
56.311336, 44.030097
